CountyCode,CountyName,PrecinctCode,PrecinctName,PollingLocationName,PollingLocationAddress,Status,Lat,Lng
18,DORCHESTER,35,Givhans,Givhans Alternate Program,"273 Highway 61, Ridgeville SC 29472",,,
18,DORCHESTER,36,Delemars,Sand Hill Elementary School,"324 Gnarly Oak Ln, Summerville SC 29485",,,
18,DORCHESTER,37,Saul Dam,Beech Hill Elementary,"1001 Beech Hill Rd, Summerville SC 29485",,,
18,DORCHESTER,38,Coastal,Coastal Center,"9995 Miles Jamison Rd, Ladson SC 29456",,,
18,DORCHESTER,39,Trolley,Summerville Church Of Christ,"413 Old Trolley Rd, Summerville SC 29485",,,
18,DORCHESTER,40,Tranquil,Oakbrook Elementary,"306 Old Fort Rd, Ladson SC 29456",,,
18,DORCHESTER,41,Beech Hill,Beech Hill Elementary,"1001 Beech Hill Rd, Summerville SC 29485",,,
18,DORCHESTER,42,Flowertown,Summerville High School,"1101 Boone Hill Rd, Summerville SC 29483",,,
18,DORCHESTER,43,Knightsville,Knightsville Elementary,"847 Orangeburg Rd, Summerville SC 29483",,,
18,DORCHESTER,44,Clemson,Dubose Middle School,"1000 Dubose School Rd, Summerville SC 29483",,,
18,DORCHESTER,45,Germantown,Bethany United Methodist,"118 W 3Rd S St, Summerville SC 29483",,,
18,DORCHESTER,46,Greenwave,Summerville High School,"1101 Boone Hill Rd, Summerville SC 29483",,,
18,DORCHESTER,47,Newington,Newington Elementary,"10 King Charles Cir, Summerville SC 29485",,,
18,DORCHESTER,48,Carolina,Summerville Senior Center,"312 N Laurel St, Summerville SC 29483",,,
18,DORCHESTER,49,Dorchester,Bethany United Methodist,"118 W 3Rd S St, Summerville SC 29483",,,
18,DORCHESTER,50,Archdale,Ft Dorchester High School,"8500 Patriot Blvd, N Charleston SC 29420",,,
18,DORCHESTER,52,Stallsville,Stallsville Method Church,"255 Stallsville Rd, Summerville SC 29485",,,
18,DORCHESTER,54,Indian Field,St George Middle School,"600 Minus St, St George SC 29477",,,
18,DORCHESTER,55,Spann,Spann Elementary School,"901 John McKissick Way, Summerville SC 29483",,,
18,DORCHESTER,56,North Summerville,Alston Middle School,"500 Bryan St, Summerville SC 29483",,,
18,DORCHESTER,57,Tupperway,Summerville High School,"1101 Boone Hill Rd, Summerville SC 29483",,,
18,DORCHESTER,58,Irongate,Grace Lutheran Church,"1600 Old Trolley Rd, Summerville SC 29485",,,
18,DORCHESTER,60,Greenhurst,Spann Elementary School,"901 John McKissick Way, Summerville SC 29483",,,
18,DORCHESTER,61,Ashborough E,Dorchester Presbyterian Church,"10290 Dorchester Rd, Summerville SC 29485",,,
18,DORCHESTER,62,Ashborough W,Old Fort Baptist Church,"10505 Dorchester Rd, Summerville SC 29485",,,
18,DORCHESTER,63,Ashley River,River Oaks Middle School,"8642 River Oaks Dr, N Charleston SC 29420",,,
18,DORCHESTER,64,Windsor,Cathedral Of Praise,"3790 Ashley Phosphate Rd, N Charleston SC 29420",,,
18,DORCHESTER,66,Bacons Bridge,Beech Hill Elementary,"1001 Beech Hill Rd, Summerville SC 29485",,,
18,DORCHESTER,67,Brandymill,Grace Lutheran Church,"1600 Old Trolley Rd, Summerville SC 29485",,,
18,DORCHESTER,68,Briarwood,Summerville Church Of Christ,"413 Old Trolley Rd, Summerville SC 29485",,,
18,DORCHESTER,69,Butternut,Reeves Elementary,"1003 Dubose School Rd, Summerville SC 29483",,,
18,DORCHESTER,70,Central,Knightsville United Methodist,"1505 Central Ave, Summerville SC 29483",,,
18,DORCHESTER,71,Coosaw,Ft Dorchester Elementary,"5201 Old Glory Ln, Summerville SC 29485",,,
18,DORCHESTER,72,Cypress,Knightsville Elementary,"847 Orangeburg Rd, Summerville SC 29483",,,
18,DORCHESTER,73,Kings Grant,Riverbluff Church,"5421 River Bluff Pkwy, North Charleston SC 29420",,,
18,DORCHESTER,74,Lincoln,Cathedral Of Praise,"3790 Ashley Phosphate Rd, N Charleston SC 29420",,,
18,DORCHESTER,75,Miles/Jamison,Coastal Center,"9995 Miles Jamison Rd, Ladson SC 29456",,,
18,DORCHESTER,76,Oakbrook,Oakbrook Middle School,"286 Old Fort Rd, Ladson SC 29456",,,
18,DORCHESTER,77,Patriot,Ft Dorchester High School,"8500 Patriot Blvd, N Charleston SC 29420",,,
18,DORCHESTER,78,Sawmill Branch,Flowertown Elementary,"20 King Charles Cir, Summerville SC 29485",,,
18,DORCHESTER,79,Coastal 2,Coastal Center,"9995 Miles Jamison Rd, Ladson SC 29456",,,
18,DORCHESTER,80,Coastal 3,Coastal Center,"9995 Miles Jamison Rd, Ladson SC 29456",,,
18,DORCHESTER,81,Archdale 2,Ft Dorchester High School,"8500 Patriot Blvd, N Charleston SC 29420",,,
18,DORCHESTER,82,Ashborough E 2,Dorchester Presbyterian Church,"10290 Dorchester Rd, Summerville SC 29485",,,
18,DORCHESTER,83,Ashborough W 2,Old Fort Baptist Church,"10505 Dorchester Rd, Summerville SC 29485",,,
18,DORCHESTER,84,Beech Hill 2,Beech Hill Elementary,"1001 Beech Hill Rd, Summerville SC 29485",,,
18,DORCHESTER,85,Brandymill 2,Grace Lutheran Church,"1600 Old Trolley Rd, Summerville SC 29485",,,
18,DORCHESTER,86,Briarwood 2,Summerville Church Of Christ,"413 Old Trolley Rd, Summerville SC 29485",,,
18,DORCHESTER,87,Briarwood 3,Summerville Church Of Christ,"413 Old Trolley Rd, Summerville SC 29485",,,
18,DORCHESTER,88,Central 2,Knightsville United Methodist,"1505 Central Ave, Summerville SC 29483",,,
18,DORCHESTER,89,Clemson 2,Dubose Middle School,"1000 Dubose School Rd, Summerville SC 29483",,,
18,DORCHESTER,90,Clemson 3,Dubose Middle School,"1000 Dubose School Rd, Summerville SC 29483",,,
18,DORCHESTER,91,Coosaw 2,Ft Dorchester Elementary,"5201 Old Glory Ln, Summerville SC 29485",,,
18,DORCHESTER,92,Dorchester 2,Bethany United Methodist,"118 W 3Rd S St, Summerville SC 29483",,,
18,DORCHESTER,93,Flowertown 2,Summerville High School,"1101 Boone Hill Rd, Summerville SC 29483",,,
18,DORCHESTER,94,Givhans 2,Givhans Alternate Program,"273 Highway 61, Ridgeville SC 29472",,,
18,DORCHESTER,95,Indian Field 2,St George Middle School,"600 Minus St, St George SC 29477",,,
18,DORCHESTER,96,Irongate 2,Grace Lutheran Church,"1600 Old Trolley Rd, Summerville SC 29485",,,
18,DORCHESTER,97,Irongate 3,Grace Lutheran Church,"1600 Old Trolley Rd, Summerville SC 29485",,,
18,DORCHESTER,98,Kings Grant 2,Riverbluff Church,"5421 River Bluff Pkwy, North Charleston SC 29420",,,
18,DORCHESTER,99,Newington 2,Newington Elementary,"10 King Charles Cir, Summerville SC 29485",,,
18,DORCHESTER,100,North Summerville 2,Alston Middle School,"500 Bryan St, Summerville SC 29483",,,
18,DORCHESTER,101,Ridgeville 2,Clay Hill Elementary School,"387 S Railroad Ave, Ridgeville SC 29472",,,
18,DORCHESTER,102,Tranquil 2,Oakbrook Elementary,"306 Old Fort Rd, Ladson SC 29456",,,
18,DORCHESTER,103,Tupperway 2,Summerville High School,"1101 Boone Hill Rd, Summerville SC 29483",,,
18,DORCHESTER,104,Tranquil 3,Oakbrook Elementary,"306 Old Fort Rd, Ladson SC 29456",,,
18,DORCHESTER,105,Bacons Bridge 2,Beech Hill Elementary,"1001 Beech Hill Rd, Summerville SC 29485",,,
18,DORCHESTER,106,Coosaw 3,Ft Dorchester Elementary,"5201 Old Glory Ln, Summerville SC 29485",,,
18,DORCHESTER,107,Cypress 2,Knightsville Elementary,"847 Orangeburg Rd, Summerville SC 29483",,,
18,DORCHESTER,108,Flowertown 3,Summerville High School,"1101 Boone Hill Rd, Summerville SC 29483",,,
18,DORCHESTER,109,Oakbrook 2,Oakbrook Middle School,"286 Old Fort Rd, Ladson SC 29456",,,
18,DORCHESTER,110,Windsor 2,Cathedral Of Praise,"3790 Ashley Phosphate Rd, N Charleston SC 29420",,,
18,DORCHESTER,999,Barrier Free,Waggoner Building,"201 Johnston St, St George SC 29477",,,
19,EDGEFIELD,1,Edgefield No. 1,Parker School,"325 Crest Road, Edgefield SC 29824",,,
19,EDGEFIELD,2,Edgefield No. 2,American Legion Hall,"314 Penn Street, Edgefield SC 29824",,,
19,EDGEFIELD,4,Johnston No. 1,American Legion Hut,"99 Edisto St, Johnston SC 29832",,,
19,EDGEFIELD,5,Johnston No. 2,Johnston Elementary Sch,"514 Lee Street, Johnston SC 29832",,,
19,EDGEFIELD,6,Trenton,Douglas School,"215 Diggs Road, Trenton SC 29847",,,
19,EDGEFIELD,7,Merriwether No. 1,Merriwether Middle School,"600 Murrah Road, North Augusta SC 29860",,,
19,EDGEFIELD,8,Westside,Colliers Community Center,"3179 Martintown Rd, Edgefield SC 29824",,,
19,EDGEFIELD,9,Harmony,Strom Thurmond Hi Voc Bld,"17 Parr Drive, Johnston SC 29832",,,
19,EDGEFIELD,10,North Side,McKendree Life Center,"565 US Highway 378 E, Edgefield SC 29824",,,
19,EDGEFIELD,11,Brunson,China Grove Bapt Church Fellowship Hall,"507 N Martintown Rd, Edgefield SC 29824",,,
19,EDGEFIELD,12,Merriwether No. 2,Merriwether Middle School,"600 Murrah Road, North Augusta SC 29860",,,
19,EDGEFIELD,13,Trenton 2,"Science Building,  Bettis Academy Campus","76 Nicholson Rd, Trenton SC 29847",,,
19,EDGEFIELD,999,Barrier Free,Voter Registration Office,"210 Penn St Apt STE1, Edgefield SC 29824",,,
20,FAIRFIELD,1,Blackstock,Wood/blackstock Vol Fire,"725 Blackstock Rd, Blackstock SC 29014",,,
20,FAIRFIELD,2,Blairs,Blair Vol. Fire Dept,"321 99 Rd, Blair SC 29015",,,
20,FAIRFIELD,3,Centerville,Boykin's Garage,"1087 Centerville Rd, Ridgeway SC 29130",,,
20,FAIRFIELD,4,Feasterville,Feasterville Fire Dept.,"2785 Clowney Rd, Blair SC 29015",,,
20,FAIRFIELD,5,Greenbrier,Greenbrier Vol Fire Dept,"3025 State Hwy 269, Winnsboro SC 29180",,,
20,FAIRFIELD,6,Gladden Grove,Mitford Vol Fire Dept,"70 Meeting St, Great Falls SC 29055",,,
20,FAIRFIELD,7,Jenkinsville,Jenkinsville Fire Dept.,"7104 State Highway 215 S, Jenkinsville SC 29065",,,
20,FAIRFIELD,8,Horeb-glenn,St Matthews Bapt. Church,"3853 Estes Ln, Winnsboro SC 29180",,,
20,FAIRFIELD,9,Hickory Ridge,Blackjack Baptist Church,"178 Reservoir Rd, Winnsboro SC 29180",,,
20,FAIRFIELD,10,Lebanon,Lebanon Vol Fire Dept,"5364 Newberry Rd, Winnsboro SC 29180",,,
20,FAIRFIELD,11,Mitford,Mitford Vol Fire Dept,"70 Meeting St, Great Falls SC 29055",,,
20,FAIRFIELD,12,Monticello,St Peter's Ame Church,"4783 Clarks Bridge Rd, Blair SC 29015",,,
20,FAIRFIELD,13,New Hope,Lebanon Vol Fire Dept,"5364 Newberry Rd, Winnsboro SC 29180",,,
20,FAIRFIELD,14,Ridgeway,Geiger Elementary Sch,"300 Coleman St, Ridgeway SC 29180",,,
20,FAIRFIELD,15,Simpson,St Mark Baptist Church,"4118 State Hwy 34 E, Ridgeway SC 29130",,,
20,FAIRFIELD,16,South Winnsboro,Community Vol Fire Dept,"110 Winter St, Winnsboro SC 29180",,,
20,FAIRFIELD,17,Winnsboro Mills,Community Vol Fire Dept,"110 Winter St, Winnsboro SC 29180",,,
20,FAIRFIELD,18,Winnsboro No. 1,Town Of Winns. Fire Dept,"117 W. Washington St., Winnsboro SC 29180",,,
20,FAIRFIELD,19,Winnsboro No. 2,Town Clock,"Washington/congress St, Winnsboro SC 29180",,,
20,FAIRFIELD,20,White Oak,White Oak Arp Church,"284 Patrick Rd, Winnsboro SC 29180",,,
20,FAIRFIELD,21,Woodward,Wood/blackstock Vol Fire,"725 Blackstock Rd, Blackstock SC 29014",,,
20,FAIRFIELD,22,Dutchmans Creek,Dutchman Creek Vol Fire,"6 Dutchman Ln., Ridgeway SC 29130",,,
20,FAIRFIELD,999,Barrier Free,Voter Registration Office,"315 S Congress St, Winnsboro SC 29180",,,
21,FLORENCE,1,Back Swamp,Alfred Rush Academy,"1201 E Ashby Rd, Quinby SC 29506",,,
21,FLORENCE,2,Brookgreen,Brooks-McCall Park,"2001 Mechanicsville Rd, Florence SC 29501",,,
21,FLORENCE,3,Cartersville,Cartersville Baptist Church,"205 S Cartersville Hwy, Timmonsville SC 29161",,,
21,FLORENCE,4,Claussen,Hopewell Presbyterian Church,"5314 Old River Rd, Florence SC 29505",,,
21,FLORENCE,5,Coles Cr Roads,Leatherman Senior Citizen Center,"600 Senior Way, Florence SC 29505",,,
21,FLORENCE,6,Coward 1,JC Lynch Elementary School,"124 Hicks Rd, Coward SC 29530",,,
21,FLORENCE,7,Coward 2,JC Lynch Elementary School,"124 Hicks Rd, Coward SC 29530",,,
21,FLORENCE,8,Delmae 1,Delmae Elementary School,"1211 S Cashua Dr, Florence SC 29501",,,
21,FLORENCE,9,Delmae 2,Greek Orthodox Church,"2990 S Cashua Dr, Florence SC 29501",,,
21,FLORENCE,10,Ebenezer 1,Lambs Chapel Church,"3514 Southborough Rd, Florence SC 29501",,,
21,FLORENCE,11,Ebenezer 2,Ebenezer Baptist Church Youth Assembly,"524 S Ebenezer Rd, Florence SC 29501",,,
21,FLORENCE,12,Ebenezer 3,Sneed Middle School,"1102 Ebenezer Rd, Florence SC 29501",,,
21,FLORENCE,13,Effingham,Lynches River County Park,"1110 Ben Gause Rd, Coward SC 29530",,,
21,FLORENCE,14,Elim-glenwood,Elim Baptist Church,"1303 Olanta Hwy, Effingham SC 29541",,,
21,FLORENCE,15,Evergreen,Howe Springs Fire Station #2,"3706 Lebanon Rd, Effingham SC 29541",,,
21,FLORENCE,16,Florence 1,Mt Zion AME Church,"1305 E Cheves St, Florence SC 29506",,,
21,FLORENCE,17,Florence 2,Poynor Adult Education Center,"301 S Dargan St, Florence SC 29501",,,
21,FLORENCE,18,Florence 3,Dr R N Beck Center,"1001 W Sumter St, Florence SC 29501",,,
21,FLORENCE,19,Florence 4,Immanuel Baptist Church,"306 Cherokee Rd, Florence SC 29501",,,
21,FLORENCE,20,Florence 5,Dr R N Beck Center,"1001 W Sumter St, Florence SC 29501",,,
21,FLORENCE,22,Florence 6,Child Devel. Center(Old Royall Elem.),"1400 Woods Rd, Florence SC 29501",,,
21,FLORENCE,23,Florence 7,Royall Elementary School,"1101 Cheraw Dr, Florence SC 29501",,,
21,FLORENCE,24,Florence 8,Briggs Elementary School,"1012 Congaree Dr, Florence SC 29501",,,
21,FLORENCE,25,Florence 9,The Boys & Girls Club,"310 W Roughfork St, Florence SC 29506",,,
21,FLORENCE,26,Florence 10,Williams Middle School,"1119 N Irby Street, Florence SC 29501",,,
21,FLORENCE,27,Florence 11,Pearl Moore/Barnes St. Recreation Center,"513 Barnes St, Florence SC 29501",,,
21,FLORENCE,28,Florence 12,The Florence Bible Chapel,"1400 Second Loop Rd, Florence SC 29505",,,
21,FLORENCE,29,Florence 14,The Church At Sandhurst,"1140 Third Loop Rd, Florence SC 29505",,,
21,FLORENCE,30,Florence 15,McLaurin Elementary School,"1400 McMillian Ln, Florence SC 29506",,,
21,FLORENCE,31,Friendfield,Hebron Baptist Church,"8655 Francis Marion Rd, Scranton SC 29591",,,
21,FLORENCE,32,Gilbert,Theodore Lester Elementary,"3501 E Palmetto St, Florence SC 29506",,,
21,FLORENCE,33,Greenwood,Howe Springs Fire Station #1,"2229 E Howe Springs Rd, Florence SC 29505",,,
21,FLORENCE,34,Hannah,Hannah-Salem-Friendfield Fire Station,"630 W Highway 378, Pamplico SC 29583",,,
21,FLORENCE,35,High Hill,High Hill Church Of God,"2211 N Old Georgetown Rd, Coward SC 29530",,,
21,FLORENCE,36,Johnsonville,Johnsonville High School Gym,"237 S Georgetown Hwy, Johnsonville SC 29555",,,
21,FLORENCE,37,Kingsburg-stone,Kingsburg Masonic Lodge,"1532 1/2 Kingsburg Hwy, Johnsonville SC 29555",,,
21,FLORENCE,38,Lake City 1,Florence School District 3. Admin Bldg,"125 S Blanding St, Lake City SC 29560",,,
21,FLORENCE,39,Lake City 2,Main St Elementary Sch,"318 Main St, Lake City SC 29560",,,
21,FLORENCE,40,Lake City 3,J P Truluck Elem School,"319 Carlisle St, Lake City SC 29560",,,
21,FLORENCE,41,Lake City 4,Ron McNair Jr High School,"311 Carver St, Lake City SC 29560",,,
21,FLORENCE,42,Leo,South Lynches Fire Station #5,"2266 N Camerontown Rd, Lake City SC 29560",,,
21,FLORENCE,43,Mars Bluff 1,Wallace Gregg Elem Sch,"515 Francis Marion Rd, Florence SC 29506",,,
21,FLORENCE,44,Mars Bluff 2,Woodman Of The World Hall,"5412 E Old Marion Hwy, Florence SC 29506",,,
21,FLORENCE,45,McAllister Mill,McAllister Mill Road Fire Station,"410 McAllister Mill Rd, Scranton SC 29591",,,
21,FLORENCE,46,Mill Branch,Mill Branch AME Church,"1917 N Old River Rd, Pamplico SC 29583",,,
21,FLORENCE,47,Oak Grove-sardis,Oak Grove-Sardis VFD (Howe #5),"3404 Olanta Hwy, Timmonsville SC 29161",,,
21,FLORENCE,48,Olanta,Olanta Public Library,"210 East Hampton Street, Olanta SC 29114",,,
21,FLORENCE,49,Pamplico 1,Old Middle School Gym,"103 Hickory St, Pamplico SC 29583",,,
21,FLORENCE,50,Pamplico 2,Pamplico Complex-Fire Station,"201 River Rd, Pamplico SC 29583",,,
21,FLORENCE,51,Prospect,Prospect-Vox Fire St #2,"341 S Fire Station Rd, Johnsonville SC 29555",,,
21,FLORENCE,52,Quinby,Alfred Rush Academy,"1201 E Ashby Rd, Quinby SC 29506",,,
21,FLORENCE,53,Salem,Salem Free Will Baptist Church,"2337 McAllister Mill Rd, Scranton SC 29591",,,
21,FLORENCE,54,Savannah Grove,Savannah Grove Baptist Church,"2620 Alligator Rd, Effingham SC 29541",,,
21,FLORENCE,55,Scranton,Scranton Town Hall,"1818 US 52 HWY, Scranton SC 29591",,,
21,FLORENCE,56,South Florence 1,Florence Co Public Ser Bg,"2685 S Irby Street, Florence SC 29505",,,
21,FLORENCE,57,South Florence 2,South Florence High Sch,"3200 S Irby Street, Florence SC 29505",,,
21,FLORENCE,58,Spaulding,North Vista Elem School,"1100 N Irby Street, Florence SC 29506",,,
21,FLORENCE,59,Tans Bay,Dewey Carter Elementary School,"4938 S Irby St, Effingham SC 29541",,,
21,FLORENCE,60,Timmonsville 1,Timmonsville Education Center,"304 Kemper St, Timmonsville SC 29161",,,
21,FLORENCE,61,Timmonsville 2,Timmonsville Education Center,"304 Kemper St, Timmonsville SC 29161",,,
21,FLORENCE,62,Vox,Prospect-Vox Fire St #2,"341 S Fire Station Rd, Johnsonville SC 29555",,,
21,FLORENCE,63,West Florence 1,West Florence High Sch,"221 N Beltline Dr, Florence SC 29501",,,
21,FLORENCE,64,West Florence 2,Carver Elem School,"515 N Cashua Dr, Florence SC 29501",,,
21,FLORENCE,999,Barrier Free,Voter Registration Office(Barrier Free),"219 Third Loop Rd, Florence SC 29505",,,
22,GEORGETOWN,101,Andrews,National Guard Armory,"401 W Main St, Andrews SC 29510",,,
22,GEORGETOWN,102,Andrews Outside,National Guard Armory,"401 W Main St, Andrews SC 29510",,,
22,GEORGETOWN,103,Bethel,Georgetown EMS/FIRE Station 5,"303 Georgetown Hwy, Georgetown SC 29440",,,
22,GEORGETOWN,104,Black River,Georgetown County Family YMCA,"529 Brown's Ferry Rd, Georgetown SC 29440",,,
22,GEORGETOWN,105,Brown's Ferry,Browns Ferry Elementary School,"7292 Browns Ferry Rd, Georgetown SC 29440",,,
22,GEORGETOWN,106,Carver's Bay,Carvers Bay High School,"13002 Choppee Rd, Hemingway SC 29554",,,
22,GEORGETOWN,107,Lambert Town,Lambert Town Fire Station,"290 Windum Dr, Andrews SC 29510",,,
22,GEORGETOWN,108,Choppee,Choppee Regional Recreation Center,"8259 Choppee Rd, Georgetown SC 29440",,,
22,GEORGETOWN,109,Dreamkeepers,Howard Center,"1610 Hawkins St, Georgetown SC 29440",,,
22,GEORGETOWN,110,Folly Grove,Folly Grove Community Center,"2226 Folly Grove Rd, Hemingway SC 29554",,,
22,GEORGETOWN,111,Georgetown 1,Georgetown County Library,"405 Cleland St, Georgetown SC 29440",,,
22,GEORGETOWN,112,Georgetown 3,Beck Recreation Center,"2030 Church St, Georgetown SC 29440",,,
22,GEORGETOWN,113,Georgetown 4,Georgetown Presbyterian Church,"558 Black River Rd, Georgetown SC 29440",,,
22,GEORGETOWN,114,Georgetown 5,Maryville Social Hall,"2009 S Fraser St, Georgetown SC 29440",,,
22,GEORGETOWN,115,Pee Dee,Pee Dee Community Center,"1336 Cohen Dr, Hemingway SC 29554",,,
22,GEORGETOWN,116,Kensington,Kensington Elementary School,"86 Kensington Blvd, Georgetown SC 29440",,,
22,GEORGETOWN,117,Murrells Inlet 1,Murrells Inlet/Garden City Fire Headquar,"3641 Highway 17 Bus, Murrells Inlet SC 29576",,,
22,GEORGETOWN,118,Murrells Inlet 2,New Greater Gordon AME Church,"4581 Old River Rd, Murrells Inlet SC 29576",,,
22,GEORGETOWN,119,Murrells Inlet 3,Murrells Inlet Fire Dept,"4463 New River Rd, Murrells Inlet SC 29576",,,
22,GEORGETOWN,120,Murrells Inlet 4,Murrells Inlet Community Center,"4462 Murrells Inlet Rd, Murrells Inlet SC 29576",,,
22,GEORGETOWN,121,Myersville,St Paul AME Church,"5348 Exodus Dr, Georgetown SC 29440",,,
22,GEORGETOWN,122,Pawleys Isl 1,Waccamaw Intermediate School,"320 Wildcat Way, Pawleys Island SC 29585",,,
22,GEORGETOWN,123,Pawleys Isl 2,Waccamaw Reg Recreation Center,"83 Duncan Ave, Pawleys Island SC 29585",,,
22,GEORGETOWN,124,Pawleys Isl 3,Pawleys Island Community Church,"10276 Ocean Hwy, Pawleys Island SC 29585",,,
22,GEORGETOWN,125,Pawleys Isl 4,Lowcountry Day School,"300 Blue Stem Dr, Pawleys Island SC 29585",,,
22,GEORGETOWN,126,Pawleys Isl 5,Waccamaw High School - GYM,"2412 Kings River Rd, Pawleys Island SC 29585",,,
22,GEORGETOWN,127,Penny Royal,Fire Station #2,"2900 S Fraser St, Georgetown SC 29440",,,
22,GEORGETOWN,128,Plantersville,Plantersville Community Center,"1458 Exodus Dr, Georgetown SC 29440",,,
22,GEORGETOWN,129,Pleasant Hill,Pleasant Hill Elementary School,"127 Schoolhouse Dr, Hemingway SC 29554",,,
22,GEORGETOWN,130,Potato Bed Ferry,Potato Bed Ferry Community Center,"531 Big Dam Swamp Dr, Andrews SC 29510",,,
22,GEORGETOWN,131,Sampit,Sampit Elementary School,"92 Woodland Ave, Georgetown SC 29440",,,
22,GEORGETOWN,132,Santee,Santee Community Center,"1484 Mt Zion Ave, Georgetown SC 29440",,,
22,GEORGETOWN,133,Spring Gully,McDonald Elementary School,"532 McDonald Rd, Georgetown SC 29440",,,
22,GEORGETOWN,134,Winyah Bay,National Guard Armory,"3777 S Fraser St, Georgetown SC 29440",,,
22,GEORGETOWN,999,Barrier Free,Voter Registration and Elections,"303 N Hazard St, Georgetown SC 29440",,,
23,GREENVILLE,201,Greenville 01,Stone Lake Community Club,"707 Chick Springs Rd, Greenville SC 29609",,,
23,GREENVILLE,203,Greenville 03,Stone Lake Community Club,"707 Chick Springs Rd, Greenville SC 29609",,,
23,GREENVILLE,204,Greenville 04,Brutontown Community Center,"200 Leo Lewis St, Greenville SC 29609",,,
23,GREENVILLE,205,Greenville 05,Sears Shelter,"100 E Park Ave, Greenville SC 29601",,,
23,GREENVILLE,206,Greenville 06,Pilgrim Rest Baptist Church,"2 Jeff Cir, Greenville SC 29611",,,
23,GREENVILLE,207,Greenville 07,W Greenville Recreation Center,"8 Rochester St, Greenville SC 29611",,,
23,GREENVILLE,208,Greenville 08,West End Community Development Center,"404 Vardry St, Greenville SC 29601",,,
23,GREENVILLE,210,Greenville 10,Springfield Baptist Church,"600 E McBee Ave, Greenville SC 29601",,,
23,GREENVILLE,214,Greenville 14,Phillis Wheatley,"40 John McCarroll Way, Greenville SC 29607",,,
