Textbox97,CountyCode,CountyName,PrecinctCode,PrecinctName,PollingLocationName,PollingLocationAddress,Coordinates,Status
County: 11 - CHEROKEE,11,CHEROKEE,2,Alma Mill,Alma Elementary School,"213 Alma St
Gaffney SC 29340","35.081318,-81.609771",
County: 11 - CHEROKEE,11,CHEROKEE,3,Antioch and King's Creek,Antioch Community Bldg.,"339 Antioch Rd
Blackburg SC 29702","35.140534,-81.456818",
County: 11 - CHEROKEE,11,CHEROKEE,4,Ashworth,Cherokee Creek Bapt. Ch. Act. Building,"532 Buck Shoals Rd
Gaffney SC 29341","35.147848,-81.746901",
County: 11 - CHEROKEE,11,CHEROKEE,5,Blacksburg Ward No. 1,Blacksburg Museum,"100 N Shelby St
Blacksburg SC 29702","35.121071,-81.515788",
County: 11 - CHEROKEE,11,CHEROKEE,6,Blacksburg Ward No. 2,Broad River Bapt.Church,"419 W Cherokee St
Blacksburg SC 29702","35.118798,-81.520693",
County: 11 - CHEROKEE,11,CHEROKEE,10,Draytonville,Draytonville Elem. School,"2373 Wilkinsville Rd
Gaffney SC 29340","35.030699,-81.581227",
County: 11 - CHEROKEE,11,CHEROKEE,11,Ezells and Butler,Crestview Baptist Church,"153 Daniel Morgan School Rd
Gaffney SC 29341","35.12518,-81.77515",
County: 11 - CHEROKEE,11,CHEROKEE,12,Gaffney Ward No. 1,Mary Bramlett Elem. Sch.,"301 Spruce St
Gaffney SC 29340","35.075719,-81.636933",
County: 11 - CHEROKEE,11,CHEROKEE,13,Gaffney Ward No. 2,Beltline Center Act. Bldg,"125 Beltline Rd
Gaffney SC 29341","35.087238,-81.657429",
County: 11 - CHEROKEE,11,CHEROKEE,14,Gaffney Ward No. 3,Gaffney Middle School,"805 E. Frederick St.
Gaffney SC 29340","35.066525,-81.642157",
County: 11 - CHEROKEE,11,CHEROKEE,15,Gaffney Ward No. 4,Limestone Presbyterian Church,"109 S Limestone St
Gaffney SC 29340","35.071171,-81.650629",
County: 11 - CHEROKEE,11,CHEROKEE,16,Gaffney Ward No. 5,Central Baptist Church,"500 E Montgomery St
Gaffney SC 29340","35.066394,-81.644222",
County: 11 - CHEROKEE,11,CHEROKEE,17,Gaffney Ward No. 6,Southside Baptist Church,"204 W Oneal St
Gaffney SC 29340","35.062018,-81.662756",
County: 11 - CHEROKEE,11,CHEROKEE,18,Grassy Pond,Grassy Pond Elementary School,"1146 Boiling Springs Hwy
Gaffney SC 29341","35.134182,-81.668013",
County: 11 - CHEROKEE,11,CHEROKEE,19,Goucher and Thicketty,Goucher Elementary School,"604 Goucher School Rd
Gaffney SC 29340","34.989081,-81.716054",
County: 11 - CHEROKEE,11,CHEROKEE,20,Holly Grove and Buffalo,Mt. Paran Church Act. Bld,"105 Mt. Paran Rd.
Blacksburg SC 29702","35.150434,-81.519931",
County: 11 - CHEROKEE,11,CHEROKEE,21,Limestone Mill,Cherokee Avenue Baptist Church,"805 Cherokee Ave
Gaffney SC 29340","35.079105,-81.638973",
County: 11 - CHEROKEE,11,CHEROKEE,22,Littlejohn's and Sarratt's,Rehoboth Bapt Ch Activity,"110 Rehoboth Rd
Gaffney SC 29340","34.911965,-81.609771",
County: 11 - CHEROKEE,11,CHEROKEE,23,Macedonia,Macedonia Fire Dept,"337 Macedonia Rd
Gaffney SC 29340","35.079062,-81.765387",
County: 11 - CHEROKEE,11,CHEROKEE,24,Morgan,Cherokee Creek Fire Sub,"509 Keg Town Mill Rd
Gaffney SC 29341","35.099884,-81.705609",
County: 11 - CHEROKEE,11,CHEROKEE,25,Musgrove Mill,Broad River Electric,"811 Hamrick Street
Gaffney SC 29340","35.059469,-81.671497",
County: 11 - CHEROKEE,11,CHEROKEE,26,Ninety Nine and Cherokee Falls,CKC Fire Dept,"984 Old Chester Rd
Blacksburg SC 29702","35.059566,-81.48493",
County: 11 - CHEROKEE,11,CHEROKEE,27,Pleasant Grove,New Harvest Church Of God,"120 Boiling Springs Hwy
Gaffney SC 29341","35.09864,-81.657027",
County: 11 - CHEROKEE,11,CHEROKEE,28,Pleasant Meadows,BD Lee Elem School,"401 Overbrook Dr
Gaffney SC 29341","35.077973,-81.663035",
County: 11 - CHEROKEE,11,CHEROKEE,30,Timber Ridge,Corinth Fire Dept.,"484 Corinth Rd
Gaffney SC 29340","35.002069,-81.631736",
County: 11 - CHEROKEE,11,CHEROKEE,31,White Plains,White Plains Bapt. Church,"206 Soapstone Rd
Gaffney SC 29340","34.981766,-81.748989",
County: 11 - CHEROKEE,11,CHEROKEE,32,Wilkinsville and Metcalf,DMW Fire Department,"538 McKowns Mountain Rd
Gaffney SC 29340","35.024577,-81.553998",
County: 11 - CHEROKEE,11,CHEROKEE,33,Wood's,Grassy Pond Baptist Church,"254 Grassy Pond Rd
Gaffney SC 29341","35.136821,-81.67448",
County: 11 - CHEROKEE,11,CHEROKEE,999,Barrier Free,Absentee/Administration Building,"110 Railroad Ave
Gaffney SC 29340","35.077025,-81.64539",
County: 12 - CHESTER,12,CHESTER,1,Baldwin Mill,Baldwin,"604 Brice St
Chester SC 29706","34.708326,-81.234932",
County: 12 - CHESTER,12,CHESTER,2,Baton Rouge,Baton Rouge,"1898 Pinckney Rd
Chester SC 29706","34.741301,-81.31357",
County: 12 - CHESTER,12,CHESTER,3,Beckhamville,Beckhamville,"112 Chester Ave
Great Falls SC 29055","34.58834,-80.916653",
County: 12 - CHESTER,12,CHESTER,4,Blackstock,Blackstock First Baptist,"907 Durham Rd
Blackstock SC 29014","34.562028,-81.155715",
County: 12 - CHESTER,12,CHESTER,9,Edgemoor,Edgemoor,"4487 Edgeland Rd
Edgemoor SC 29712","34.806114,-81.012464",
County: 12 - CHESTER,12,CHESTER,10,Eureka Mill,Eureka,"619 Saluda Rd
Chester SC 29706","34.718007,-81.197216",
County: 12 - CHESTER,12,CHESTER,11,Fort Lawn,Fort Lawn,"554 Main St
Fort Lawn SC 29714","34.698582,-80.896823",
County: 12 - CHESTER,12,CHESTER,12,Halsellville,Halsellville,"2344 W End Rd
Chester SC 29706","34.645627,-81.297503",
County: 12 - CHESTER,12,CHESTER,13,Hazelwood,Hazelwood,"1660 Pleasant Grove Rd
Chester SC 29706","34.645432,-81.134336",
County: 12 - CHESTER,12,CHESTER,18,Lowrys,Lowrys Community Center,"2266 Old York Rd
Lowrys SC 29706","34.802992,-81.233028",
County: 12 - CHESTER,12,CHESTER,21,Richburg,Richburg,"201 N Main St
Richburg SC 29729","34.723566,-81.019613",
County: 12 - CHESTER,12,CHESTER,22,Rodman,Rodman Community Center,"2489 Rodman Rd
Chester SC 29706","34.761281,-81.089827",
County: 12 - CHESTER,12,CHESTER,23,Rossville,Tabernacle Ministries,"4500 Great Falls Hwy
Great Falls SC 29055","34.589366,-80.958079",
County: 12 - CHESTER,12,CHESTER,24,Wilksburg,Wilksburg Baptist Church,"3137 Pinckney Rd
Chester SC 29706","34.750599,-81.394067",
County: 12 - CHESTER,12,CHESTER,29,"Chester, Ward 1",Ward 1,"154 Main St
Chester SC 29706","34.706383,-81.212329",
County: 12 - CHESTER,12,CHESTER,30,"Chester, Ward 2",Ward 2,"100 Center St
Chester SC 29706","34.705025,-81.214153",
County: 12 - CHESTER,12,CHESTER,31,"Chester, Ward 3",Voter Registration Office,"109 Ella St
Chester SC 29706","34.69918,-81.20855",
County: 12 - CHESTER,12,CHESTER,32,"Chester, Ward 4",Ward 4,"130 Walnut St
Chester SC 29706","34.708112,-81.205834",
County: 12 - CHESTER,12,CHESTER,33,"Chester, Ward 5",Chester Ward 5,"1476 J A Cochran Byp
Chester SC 29706","34.694798,-81.194294",
County: 12 - CHESTER,12,CHESTER,34,Lando/Landsford,Lando/Landsford,"1966 Westbrook Rd
Edgemoor SC 29712","34.777586,-80.99033",
County: 12 - CHESTER,12,CHESTER,35,Great Falls,Great Falls,"401 Dearborn St
Great Falls SC 29055","34.57061,-80.895168",
County: 12 - CHESTER,12,CHESTER,999,Barrier Free,Voter Registration Office,"109 Ella St
Chester SC 29706","34.69918,-81.20855",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,1,Angelus-catarrh,Angelus Community Center,"1859 Macedonia Angelus Rd
  Jefferson SC 29718","34.591598,-80.334893",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,2,Bay Springs,Bay Springs Fire Dept,"8894 Hartsville Ruby Rd
Patrick SC 29584","34.614574,-80.158194",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,3,Black Creek,Woodman Of The World,"2965 Hwy 109 South
Ruby SC 29471","34.691415,-80.202145",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,4,Brocks Mill,Brocks Mill Bapt Church,"4218 Brocks Mill Rd
Cheraw SC 29520","34.758124,-79.990964",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,5,Cash,Cash Fire Dept,"143 Becker Rd
Cheraw SC 29520","34.619671,-79.874796",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,6,Center Grove-Winzo,Providence Ch Felshp Hall,"232 Providence Bapt Ch Rd
Pageland SC 29728","34.768254,-80.340923",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,7,Cheraw No. 1,Cheraw Community Center,"200 Powe St
Cheraw SC 29520","34.701177,-79.888959",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,8,Cheraw No. 2,Cheraw Fire Department,"12 Chesterfield Hwy
Cheraw SC 29520","34.690197,-79.898932",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,9,Cheraw No. 3,First Bapt Ch Rec Bldg,"Cor Of Market & West Greene
Cheraw SC 29520","34.691548,-79.943741",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,10,Cheraw No. 4,Northeastern Tec College,"1201 Chesterfield Hwy
Cheraw SC 29520","34.700089,-79.936104",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,11,Courthouse,Courthse Multipurpose Rm,"200 West Main St
Chesterfield SC 29709","34.73573,-80.083872",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,12,Dudley-Mangum,Wolfe Pond Church,"78 Wolfe Church Rd
Pageland SC 29728","34.768882,-80.3751",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,13,Grants Mill,Teals Mill Fire Dept,"5005 Teals Mill Road
Chesterfield SC 29709","34.669616,-80.010939",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,14,Jefferson,Jefferson Community Centr,"117 W Church St
Jefferson SC 29718","34.658813,-80.394565",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,15,McBee,McBee High School,"264 E Pine Ave
Mc Bee SC 29101","34.470167,-80.26016",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,16,Middendorf,Alligator Fire Dept,"19028 Hwy 1
Hartsville SC 29550","34.52675,-80.14816",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,17,Mt. Croghan,Mt. Croghan Town Hall,"55 Burch St
Mt Croghan SC 29727","34.768414,-80.228705",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,18,Ousleydale,Plainview School,"16002 Hwy 102
Patrick SC 29584","34.513769,-80.040599",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,19,Pageland No. 1,Pageland Community Center,"1113 W McGregor St
Pageland SC 29728","34.764876,-80.412165",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,20,Pageland No. 2,Pageland Fire Dept,"111 N Poplar St
Pageland SC 29728","34.77307,-80.38745",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,21,Patrick,Patrick Rescue Squad Bldg,"115 S Main St
Patrick SC 29584","34.573609,-80.047105",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,22,Pee Dee,Harris Creek Fire Dept,"3243 Byrd Rd
Society Hill SC 29593","34.536962,-79.908863",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,23,Ruby,Ruby Elementary School,"249 Thurman Avenue
Ruby, SC SC 29741","34.740859,-80.187696",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,24,Shiloh,Shiloh Fish House,"3388 Hwy 102 S
Chesterfield SC 29709","34.678379,-80.100352",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,25,Snow Hill-Vaughn,Ronnie Freeman Building,"691 Rue Freeman Rd
Chesterfield SC 29709","34.795884,-80.063611",
County: 13 - CHESTERFIELD,13,CHESTERFIELD,999,Barrier Free,Voter Registration Office,"205 W Main St
Chesterfield SC 29709","34.73588,-80.0884",
County: 14 - CLARENDON,14,CLARENDON,1,Alcolu,Alcolu Elementary School,"1423 Hotel St
Alcolu SC 29001","33.753165,-80.213478",
County: 14 - CLARENDON,14,CLARENDON,2,Barrineau,Barrineau Pentecostal Holiness Church,"3709 Saint James Rd
Lake City SC 29560","33.870649,-79.897956",
County: 14 - CLARENDON,14,CLARENDON,3,Barrows Mill,Friendship Pres. Church,"10123 Black River Rd
New Zion SC 29111","33.757311,-80.028933",
County: 14 - CLARENDON,14,CLARENDON,4,Bloomville,Liberty Fire Station,"5119 Brewer Road
Manning SC 29102","33.632343,-80.144404",
County: 14 - CLARENDON,14,CLARENDON,5,Calvary,Panola Fire Station,"1984 Elliot Road
Pinewood SC 29125","33.677169,-80.426849",
County: 14 - CLARENDON,14,CLARENDON,6,Davis Station,Davis Station Fire Station,"2684 Mw Rickenbaker Rd
Manning SC 29102","33.585525,-80.254604",
County: 14 - CLARENDON,14,CLARENDON,7,Harmony,Harmony Pres. Church,"8629 Highway 301
Alcolu SC 29001","33.777963,-80.140652",
County: 14 - CLARENDON,14,CLARENDON,8,Hicks,Pinedale Pentecostal Church,"4456 Turbeville Hwy
Turbeville SC 29162","33.886032,-79.93646",
County: 14 - CLARENDON,14,CLARENDON,9,Home Branch,Paxville Town Hall,"10279 Lewis Rd
Manning SC 29102","33.736345,-80.35163",
County: 14 - CLARENDON,14,CLARENDON,10,Jordan,Wyboo Fire Station (New),"9699 Highway 260
Manning SC 29102","33.572258,-80.204493",
County: 14 - CLARENDON,14,CLARENDON,11,Manning No. 1,Weldon Auditorium Lobby,"7 Maple St
Manning SC 29102","33.701487,-80.211625",
County: 14 - CLARENDON,14,CLARENDON,12,Manning No. 2,Clarendon County Administration Building,"411 Sunset Dr
Manning SC 29102","33.686817,-80.222189",
County: 14 - CLARENDON,14,CLARENDON,13,Manning No. 3,Clarendon County Administration Building,"411 Sunset Dr
Manning SC 29102","33.686817,-80.222189",
County: 14 - CLARENDON,14,CLARENDON,14,Manning No. 4,Manning Fire Station,"42 W Boyce St
Manning SC 29102","33.69502,-80.21116",
County: 14 - CLARENDON,14,CLARENDON,15,Manning No. 5,Manning United Methodist Church,"17 Rigby St
Manning SC 29102","33.696757,-80.212115",
County: 14 - CLARENDON,14,CLARENDON,16,New Zion,Clarendon County EMS Building,"15677 Highway 301
New Zion SC 29111","33.847826,-80.055185",
County: 14 - CLARENDON,14,CLARENDON,17,Paxville,Paxville Town Hall,"10279 Lewis Rd
Manning SC 29102","33.736345,-80.35163",
County: 14 - CLARENDON,14,CLARENDON,18,Panola,Mt. Pleasant Rume Church,"14076 Panola Rd
Pinewood SC 29125","33.729726,-80.421955",
County: 14 - CLARENDON,14,CLARENDON,19,Sardinia-Gable,Sardinia Fire Station,"12878 Highway 301
Gable SC 29051","33.829148,-80.090231",
County: 14 - CLARENDON,14,CLARENDON,20,Summerton No. 1,St. Matthias' Church,"9 N Dukes St
Summerton SC 29148","33.608348,-80.349685",
County: 14 - CLARENDON,14,CLARENDON,21,Summerton No. 2,Scott's BranchHigh Alumni Assoc.Building,"1 Larry King Hwy
Summerton SC 29148","33.609088,-80.357028",
County: 14 - CLARENDON,14,CLARENDON,22,Summerton No. 3,Clarendon1 Community Resource Center Gym,"1154 4th St
Summerton SC 29148","33.6125,-80.357792",
County: 14 - CLARENDON,14,CLARENDON,23,Turbeville,Turbeville Town Hall,"1400 Main St
Turbeville SC 29162","33.89002,-80.021021",
County: 14 - CLARENDON,14,CLARENDON,24,Wilson-Foreston,Wilson-Foreston Fire Station,"1015 N Brewington Rd
Manning SC 29102","33.687324,-80.056746",
County: 14 - CLARENDON,14,CLARENDON,25,Oakdale,Friendship Pres. Church,"10123 Black River Rd
New Zion SC 29111","33.757311,-80.028933",
County: 14 - CLARENDON,14,CLARENDON,999,Barrier Free,Voter Registration Office,"411 Sunset Dr
Manning SC 29102","33.686817,-80.222189",
County: 15 - COLLETON,15,COLLETON,2,Bells,Bells Elementary School,"12088 Bells Hwy
Ruffin SC 29475","32.980578,-80.850548",
County: 15 - COLLETON,15,COLLETON,5,Canadys,Fire & Rescue Station #5,"13871 Augusta Hwy
Round O SC 29474","33.054548,-80.616314",
County: 15 - COLLETON,15,COLLETON,6,Cottageville,Cottageville Elementary School,"648 Peirce Rd
Cottageville SC 29435","32.941787,-80.472864",
County: 15 - COLLETON,15,COLLETON,7,Edisto,Fire & Rescue Station #17,"6800 Sunrise Rd
Smoaks SC 29481","33.113594,-80.703389",
County: 15 - COLLETON,15,COLLETON,8,Green Pond,Green Pond Fire-Rescue Station #6,"503 Fire Station Rd
Green Pond SC 29446","32.735352,-80.590702",
County: 15 - COLLETON,15,COLLETON,9,Hendersonville,Hendersonville Elementary School,"6089 Hendersonville Hwy
Walterboro SC 29488","32.801167,-80.71164",
County: 15 - COLLETON,15,COLLETON,10,Horse Pen,Colleton County High School,"150 Cougar Nation Dr
Walterboro SC 29488","32.925196,-80.703213",
County: 15 - COLLETON,15,COLLETON,11,Hudson Mill,Fire & Rescue Station #4,"2425 Azalea Patch Rd
Ruffin SC 29475","32.92197,-80.805197",
County: 15 - COLLETON,15,COLLETON,12,Jacksonboro,Jacksonboro Fire-Rescue Station #2,"150 Clinic Dr
Jacksonboro SC 29452","32.771713,-80.463148",
County: 15 - COLLETON,15,COLLETON,14,Maple Cane,Maple Cane Baptist Church,"21324 Augusta Hwy
Cottageville SC 29435","33.051358,-80.491773",
County: 15 - COLLETON,15,COLLETON,15,Mashawville,Aimwell Presbyterian Church,"8925 Charleston Hwy
Round O SC 29474","32.825879,-80.558748",
County: 15 - COLLETON,15,COLLETON,17,Peeples,Northside Elementary School,"1929 Industrial Rd
Walterboro SC 29488","32.948474,-80.616378",
County: 15 - COLLETON,15,COLLETON,18,Petits,Black Creek Baptist Church,"4931 Black Creek Rd
Walterboro SC 29488","32.806336,-80.799053",
County: 15 - COLLETON,15,COLLETON,19,Peniel,Fire & Rescue Station #1,"229 Mabel T Willis Blvd
Walterboro SC 29488","32.882229,-80.69465",
County: 15 - COLLETON,15,COLLETON,20,Ritter,Ritter Fire-Rescue Station #22,"3547 Possum Corner Rd
Walterboro SC 29488","32.788881,-80.643745",
County: 15 - COLLETON,15,COLLETON,21,Round O,Bethlehem Baptist Church,"12898 Round O Rd
Round O SC 29474","32.962338,-80.542566",
County: 15 - COLLETON,15,COLLETON,22,Rice Patch,Fire & Rescue Station #15,"547 Ashton Rd
Islandton SC 29929","32.916451,-80.932938",
County: 15 - COLLETON,15,COLLETON,23,Ruffin,Ruffin Community Center,"7745 Ruffin Rd
Ruffin SC 29475","33.00642,-80.811575",
County: 15 - COLLETON,15,COLLETON,24,Sidneys,Fire & Rescue Station #36,"19576 Augusta Hwy
Cottageville SC 29435","33.048004,-80.521639",
County: 15 - COLLETON,15,COLLETON,26,Stokes,Doctors Creek Baptist Church,"126 Doctors Creek Rd
Walterboro SC 29488","32.937613,-80.732633",
County: 15 - COLLETON,15,COLLETON,27,Sniders,Sniders Fire & Rescue Station #29,"8737 Cane Branch Rd
Ruffin SC 29475","32.852658,-80.845468",
County: 15 - COLLETON,15,COLLETON,29,Walterboro No. 1,Dogwood Hills Golf Course,"1 Dogwood Ln
Walterboro SC 29488","32.875847,-80.688893",
County: 15 - COLLETON,15,COLLETON,30,Walterboro No. 2,Colleton Civic Center,"494 Hampton St
Walterboro SC 29488","32.901486,-80.659989",
County: 15 - COLLETON,15,COLLETON,31,Walterboro No. 3,Clemson Coop Ext Building,"611 Black St Rm 222
Walterboro SC 29488","32.897196,-80.655055",
County: 15 - COLLETON,15,COLLETON,32,Walterboro No. 4,Forest Hills Elementary School,"633 Hiers Corner Rd
Walterboro SC 29488","32.912686,-80.678836",
County: 15 - COLLETON,15,COLLETON,33,Williams,Evergreen Baptist Church,"2008 Risher Rd
Williams SC 29493","33.035521,-80.837535",
County: 15 - COLLETON,15,COLLETON,34,Wolfe Creek,Fire & Rescue Station #26,"2970 Mount Carmel Rd
Walterboro SC 29488","32.967061,-80.69559",
County: 15 - COLLETON,15,COLLETON,35,Edisto Beach,Edisto Beach Town Hall,"2414 Murray St
Edisto Beach SC 29438","32.48349,-80.330965",
County: 15 - COLLETON,15,COLLETON,36,Walterboro No. 5,Colleton County Middle School,"1379 Tuskegee Airmen Dr
Walterboro SC 29488","32.9391,-80.639153",
County: 15 - COLLETON,15,COLLETON,38,Ashton-Lodge,Fire & Rescue Station #3,"8667 Lodge Hwy
Lodge SC 29082","33.065373,-80.957209",
County: 15 - COLLETON,15,COLLETON,39,Berea-Smoaks,Fire & Rescue Station #7,"27250 Lowcountry Hwy
Smoaks SC 29481","33.082655,-80.812343",
County: 15 - COLLETON,15,COLLETON,40,Walterboro No. 6,Fire & Rescue Station #24,"111 Fox Field Rd
Walterboro SC 29488","32.893792,-80.628484",
County: 15 - COLLETON,15,COLLETON,999,Barrier Free,Voter Registration & Elections,"2471 Jefferies Hwy
Walterboro SC 29488","32.935594,-80.658897",
County: 16 - DARLINGTON,16,DARLINGTON,1,Antioch,Antioch Recreation Center,"2462 Antioch Road
Hartsville SC 29550","34.439895,-80.001401",
County: 16 - DARLINGTON,16,DARLINGTON,2,Auburn,Centerville Fire Station,"2380 N Center Rd
Hartsville SC 29550","34.394068,-79.982851",
County: 16 - DARLINGTON,16,DARLINGTON,3,Bethel,Bethel United Meth Church,"2423 Bethel Road
Hartsville SC 29550","34.306023,-80.028752",
County: 16 - DARLINGTON,16,DARLINGTON,4,Black Creek-Clyde,Lake Robinson Rescue Sqd,"2364 West Old Camden Road
Hartsville SC 29550","34.392976,-80.168014",
County: 16 - DARLINGTON,16,DARLINGTON,5,Burnt Branch,Hartsville Middle School,"1427 Fourteenth St
Hartsville SC 29550","34.341751,-80.096417",
County: 16 - DARLINGTON,16,DARLINGTON,7,Darlington No. 1,City Hall,"400 Pearl Street
Darlington SC 29532","34.300453,-79.876212",
County: 16 - DARLINGTON,16,DARLINGTON,8,Darlington No. 2,Pate Elementary School,"1010 Indian Branch Rd
Darlington SC 29532","34.288047,-79.897455",
County: 16 - DARLINGTON,16,DARLINGTON,10,Darlington No. 4,Cain Elementary School,"607 First Street
Darlington SC 29532","34.291709,-79.860052",
County: 16 - DARLINGTON,16,DARLINGTON,11,Darlington No. 5,Mayo High School Gym,"405 Chestnut St
Darlington SC 29532","34.292248,-79.869583",
